Time (sec),Preproc Start Time (ns),Preproc End Time (ns),Preproc Time Elapsed (ms),Class Start Time (ns),Class SEnd Time (ns),Class STime Elapsed (ms),Result,,Total Proc Time (ms),Avg Proc Time (ms),,Num,Classifications Per Second,Avg Class per Sec,,Total Classifications
22,1.66E+14,1.66E+14,100.6308432,,1.66E+14,74.897612,roses,,175.5284552,,,110,5,,,
22,1.66E+14,1.66E+14,100.9538642,,1.66E+14,72.094799,roses,,173.0486632,,,111,5,,,
23,1.66E+14,1.66E+14,102.1479272,,1.66E+14,72.899018,roses,,175.0469452,,,112,5,,,
23,1.66E+14,1.66E+14,98.85120717,,1.66E+14,82.454748,roses,,181.3059552,,,113,5,,,
23,1.66E+14,1.66E+14,97.75188417,,1.66E+14,75.878289,roses,,173.6301732,,,114,5,,,
23,1.66E+14,1.66E+14,97.70277166,,1.66E+14,72.634278,roses,,170.3370497,,,115,5,,,
23,1.66E+14,1.66E+14,97.95631217,,1.66E+14,74.209955,roses,,172.1662672,,,116,6,,,
24,1.66E+14,1.66E+14,97.96782217,,1.66E+14,75.607039,roses,,173.5748612,,,117,5,,,
24,1.66E+14,1.66E+14,103.6518332,,1.66E+14,76.801727,roses,,180.4535602,,,118,5,,,
24,1.66E+14,1.66E+14,100.5975622,,1.66E+14,72.615372,roses,,173.2129342,,,119,5,,,
24,1.66E+14,1.66E+14,102.3727192,,1.66E+14,74.139122,roses,,176.5118412,,,120,5,,,
24,1.66E+14,1.66E+14,96.98162517,,1.66E+14,76.900997,roses,,173.8826222,,,121,5,,,
25,1.66E+14,1.66E+14,97.95073917,,1.66E+14,79.023446,roses,,176.9741852,,,122,5,,,
25,1.66E+14,1.66E+14,101.3319372,,1.66E+14,71.362351,roses,,172.6942882,,,123,5,,,
25,1.66E+14,1.66E+14,101.4187092,,1.66E+14,71.74381,roses,,173.1625192,,,124,5,,,
25,1.66E+14,1.66E+14,100.2844892,,1.66E+14,72.898289,roses,,173.1827782,,,125,5,,,
25,1.66E+14,1.66E+14,101.6698542,,1.66E+14,72.27433,roses,,173.9441842,,,126,5,,,
26,1.66E+14,1.66E+14,99.89245817,,1.66E+14,77.473966,roses,,177.3664242,,,127,5,,,
26,1.66E+14,1.66E+14,98.71771817,,1.66E+14,73.45183,roses,,172.1695482,,,128,5,,,
26,1.66E+14,1.66E+14,105.2517822,,1.66E+14,69.708653,roses,,174.9604352,,,129,5,,,
26,1.66E+14,1.66E+14,99.51344817,,1.66E+14,69.444017,roses,,168.9574652,,,130,5,,,
26,1.66E+14,1.66E+14,109.6335532,,1.66E+14,69.84032,roses,,179.4738732,,,131,5,,,
27,1.66E+14,1.66E+14,100.8275117,,1.66E+14,68.559382,roses,,169.3868937,,,132,5,,,
27,1.66E+14,1.66E+14,107.3760522,,1.66E+14,73.368966,roses,,180.7450182,,,133,5,,,
27,1.66E+14,1.66E+14,99.64771817,,1.66E+14,78.737977,roses,,178.3856952,,,134,5,,,
27,1.66E+14,1.66E+14,96.84464617,,1.66E+14,80.760268,roses,,177.6049142,,,135,5,,,
27,1.66E+14,1.66E+14,98.20006217,,1.66E+14,80.951206,roses,,179.1512682,,,136,5,,,
28,1.66E+14,1.66E+14,102.4784992,,1.66E+14,78.208341,roses,,180.6868402,,,137,5,,,
28,1.66E+14,1.66E+14,99.47480117,,1.66E+14,73.163184,roses,,172.6379852,,,138,5,,,
28,1.66E+14,1.66E+14,100.0264682,,1.66E+14,70.803652,roses,,170.8301202,,,139,5,,,
28,1.66E+14,1.66E+14,97.45969717,,1.66E+14,74.420737,daisy,,171.8804342,,,140,6,,,
28,1.66E+14,1.66E+14,100.4596982,,1.66E+14,77.551726,roses,,178.0114242,,,141,5,,,
29,1.66E+14,1.66E+14,99.27787417,,1.66E+14,75.649435,daisy,,174.9273092,,,142,5,,,
29,1.66E+14,1.66E+14,99.82521917,,1.66E+14,74.375528,daisy,,174.2007472,,,143,5,,,
29,1.66E+14,1.66E+14,101.4231872,,1.66E+14,75.363602,roses,,176.7867892,,,144,5,,,
29,1.66E+14,1.66E+14,99.08917717,,1.66E+14,72.456153,daisy,,171.5453302,,,145,5,,,
29,1.66E+14,1.66E+14,98.33058317,,1.66E+14,73.082612,roses,,171.4131952,,,146,5,,,
30,1.66E+14,1.66E+14,96.83990517,,1.66E+14,74.794226,roses,,171.6341312,,,147,5,,,
30,1.66E+14,1.66E+14,101.8498542,,1.66E+14,68.986465,roses,,170.8363192,,,148,5,,,
30,1.66E+14,1.66E+14,107.0008972,,1.66E+14,73.196726,roses,,180.1976232,,,149,5,,,
30,1.66E+14,1.66E+14,97.46063517,,1.66E+14,76.000581,roses,,173.4612162,,,150,5,,,
30,1.66E+14,1.66E+14,97.53027117,,1.66E+14,71.391778,roses,,168.9220492,,,151,5,,,
31,1.66E+14,1.66E+14,98.87297817,,1.66E+14,71.409695,roses,,170.2826732,,,152,5,,,
31,1.66E+14,1.66E+14,106.6708442,,1.66E+14,73.919799,roses,,180.5906432,,,153,5,,,
31,1.66E+14,1.66E+14,97.32938417,,1.66E+14,72.585788,roses,,169.9151722,,,154,5,,,
31,1.66E+14,1.66E+14,104.2045932,,1.66E+14,76.747091,roses,,180.9516842,,,155,5,,,
31,1.66E+14,1.66E+14,97.76073917,,1.66E+14,77.845268,roses,,175.6060072,,,156,5,,,
32,1.66E+14,1.66E+14,99.90803117,,1.66E+14,76.938653,roses,,176.8466842,,,157,5,,,
32,1.66E+14,1.66E+14,98.65277166,,1.66E+14,71.461726,roses,,170.1144977,,,158,5,,,
