Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count
0,106924791294835,106924842076516,50.781681,2
0,106924842076516,106925109078833,267.002317,15
0,106925109078833,106925144089837,35.011004,2
0,106925144089837,106925210979320,66.889483,3
0,106925210979320,106925228091184,17.111864,0
0,106925228091184,106925244869169,16.777985,0
0,106925244869169,106925261647173,16.778004,0
0,106925261647173,106925278425071,16.777898,0
0,106925278425071,106925295202809,16.777738,0
0,106925295202809,106925311980260,16.777451,0
0,106925311980260,106925328758223,16.777963,0
0,106925328758223,106925345536262,16.778039,0
0,106925345536262,106925362314167,16.777905,0
0,106925362314167,106925379092187,16.77802,0
0,106925379092187,106925395869888,16.777701,0
0,106925395869888,106925412647221,16.777333,0
0,106925412647221,106925429424829,16.777608,0
0,106925429424829,106925446202363,16.777534,0
0,106925446202363,106925462979848,16.777485,0
0,106925462979848,106925479757185,16.777337,0
0,106925479757185,106925496534772,16.777587,0
0,106925496534772,106925513312619,16.777847,0
0,106925513312619,106925530090553,16.777934,0
0,106925530090553,106925546868430,16.777877,0
0,106925546868430,106925563646136,16.777706,0
0,106925563646136,106925580424102,16.777966,0
0,106925580424102,106925597201951,16.777849,0
0,106925597201951,106925613979832,16.777881,0
0,106925613979832,106925630757659,16.777827,0
0,106925630757659,106925647535467,16.777808,0
0,106925647535467,106925664313409,16.777942,0
0,106925664313409,106925681091458,16.778049,0
0,106925681091458,106925697869555,16.778097,0
0,106925697869555,106925714647541,16.777986,0
0,106925714647541,106925731425336,16.777795,0
0,106925731425336,106925748203264,16.777928,0
0,106925748203264,106925764981231,16.777967,0
0,106925764981231,106925781759100,16.777869,0
0,106925781759100,106925798536714,16.777614,0
0,106925798536714,106925815313966,16.777252,0
0,106925815313966,106925832091724,16.777758,0
0,106925832091724,106925848869245,16.777521,0
1,106925848869245,106925865646959,16.777714,0
1,106925865646959,106925882424577,16.777618,0
1,106925882424577,106925899202459,16.777882,0
1,106925899202459,106925915979968,16.777509,0
1,106925915979968,106925932757862,16.777894,0
1,106925932757862,106925949535677,16.777815,0
1,106925949535677,106925966313508,16.777831,0
1,106925966313508,106925983091182,16.777674,0
1,106925983091182,106925999869016,16.777834,0
1,106925999869016,106926016646818,16.777802,0
1,106926016646818,106926033424707,16.777889,0
1,106926033424707,106926050202621,16.777914,0
1,106926050202621,106926066980544,16.777923,0
1,106926066980544,106926083758291,16.777747,0
1,106926083758291,106926100536171,16.77788,0
1,106926100536171,106926117313998,16.777827,0
1,106926117313998,106926134091832,16.777834,0
1,106926134091832,106926150869684,16.777852,0
1,106926150869684,106926167647549,16.777865,0
1,106926167647549,106926184425421,16.777872,0
1,106926184425421,106926201203303,16.777882,0
1,106926201203303,106926217981107,16.777804,0
1,106926217981107,106926234758938,16.777831,0
1,106926234758938,106926251536787,16.777849,0
1,106926251536787,106926268314666,16.777879,0
1,106926268314666,106926285092514,16.777848,0
1,106926285092514,106926301870337,16.777823,0
1,106926301870337,106926318647763,16.777426,0
1,106926318647763,106926335425774,16.778011,0
1,106926335425774,106926352203582,16.777808,0
1,106926352203582,106926368981366,16.777784,0
1,106926368981366,106926385759136,16.77777,0
1,106926385759136,106926402536869,16.777733,0
1,106926402536869,106926419313966,16.777097,0
1,106926419313966,106926436091621,16.777655,0
1,106926436091621,106926452869218,16.777597,0
1,106926452869218,106926469647121,16.777903,0
1,106926469647121,106926486424936,16.777815,0
1,106926486424936,106926503202714,16.777778,0
1,106926503202714,106926519980436,16.777722,0
1,106926519980436,106926536758508,16.778072,0
1,106926536758508,106926553536361,16.777853,0
1,106926553536361,106926570313971,16.77761,0
1,106926570313971,106926587091581,16.77761,0
1,106926587091581,106926603869363,16.777782,0
1,106926603869363,106926620646961,16.777598,0
1,106926620646961,106926637424428,16.777467,0
1,106926637424428,106926654202117,16.777689,0
1,106926654202117,106926670979955,16.777838,0
1,106926670979955,106926687757747,16.777792,0
1,106926687757747,106926704535226,16.777479,0
1,106926704535226,106926721312679,16.777453,0
1,106926721312679,106926738090572,16.777893,0
1,106926738090572,106926754868490,16.777918,0
1,106926754868490,106926771645948,16.777458,0
1,106926771645948,106926788423438,16.77749,0
1,106926788423438,106926805200716,16.777278,0
1,106926805200716,106926821977905,16.777189,0
1,106926821977905,106926838755806,16.777901,0
1,106926838755806,106926855533741,16.777935,0
2,106926855533741,106926872311083,16.777342,0
2,106926872311083,106926889088995,16.777912,0
2,106926889088995,106926905866849,16.777854,0
2,106926905866849,106926922644850,16.778001,0
2,106926922644850,106926939422338,16.777488,0
2,106926939422338,106926956199636,16.777298,0
2,106926956199636,106926972977165,16.777529,0
2,106926972977165,106926989755134,16.777969,0
2,106926989755134,106927006532762,16.777628,0
2,106927006532762,106927023310852,16.77809,0
2,106927023310852,106927040088579,16.777727,0
2,106927040088579,106927056866547,16.777968,0
2,106927056866547,106927073644335,16.777788,0
2,106927073644335,106927090422279,16.777944,0
2,106927090422279,106927107199923,16.777644,0
2,106927107199923,106927123977796,16.777873,0
2,106927123977796,106927140755395,16.777599,0
2,106927140755395,106927157533303,16.777908,0
2,106927157533303,106927174311105,16.777802,0
2,106927174311105,106927191088537,16.777432,0
2,106927191088537,106927207866046,16.777509,0
2,106927207866046,106927224644038,16.777992,0
2,106927224644038,106927241422110,16.778072,0
2,106927241422110,106927258199945,16.777835,0
2,106927258199945,106927274977605,16.77766,0
2,106927274977605,106927291755183,16.777578,0
2,106927291755183,106927308532607,16.777424,0
2,106927308532607,106927325310413,16.777806,0
2,106927325310413,106927342087318,16.776905,0
2,106927342087318,106927358864941,16.777623,0
2,106927358864941,106927375642240,16.777299,0
2,106927375642240,106927392418964,16.776724,0
2,106927392418964,106927409196177,16.777213,0
2,106927409196177,106927425972427,16.77625,0
2,106927425972427,106927442748955,16.776528,0
2,106927442748955,106927459526112,16.777157,0
2,106927459526112,106927476303344,16.777232,0
2,106927476303344,106927493080939,16.777595,0
2,106927493080939,106927509858640,16.777701,0
2,106927509858640,106927526636576,16.777936,0
2,106927526636576,106927543413970,16.777394,0
2,106927543413970,106927560191750,16.77778,0
2,106927560191750,106927576969490,16.77774,0
2,106927576969490,106927593747394,16.777904,0
2,106927593747394,106927610524512,16.777118,0
2,106927610524512,106927627301948,16.777436,0
2,106927627301948,106927644078667,16.776719,0
2,106927644078667,106927660856267,16.7776,0
2,106927660856267,106927677634489,16.778222,0
2,106927677634489,106927694411583,16.777094,0
2,106927694411583,106927711188877,16.777294,0
2,106927711188877,106927727966846,16.777969,0
2,106927727966846,106927744744073,16.777227,0
2,106927744744073,106927761521024,16.776951,0
2,106927761521024,106927778299002,16.777978,0
2,106927778299002,106927795076886,16.777884,0
2,106927795076886,106927811854213,16.777327,0
2,106927811854213,106927828630563,16.77635,0
2,106927828630563,106927845407415,16.776852,0
3,106927845407415,106927862185119,16.777704,0
3,106927862185119,106927878963280,16.778161,0
3,106927878963280,106927895740478,16.777198,0
3,106927895740478,106927912518120,16.777642,0
3,106927912518120,106927929296407,16.778287,0
3,106927929296407,106927946074353,16.777946,0
3,106927946074353,106927962852427,16.778074,0
3,106927962852427,106927979630250,16.777823,0
3,106927979630250,106927996408125,16.777875,0
3,106927996408125,106928013186204,16.778079,0
3,106928013186204,106928029964149,16.777945,0
3,106928029964149,106928046741520,16.777371,0
3,106928046741520,106928063518900,16.77738,0
3,106928063518900,106928080296825,16.777925,0
3,106928080296825,106928097074779,16.777954,0
3,106928097074779,106928113851477,16.776698,0
3,106928113851477,106928130629320,16.777843,0
3,106928130629320,106928147406833,16.777513,0
3,106928147406833,106928164184471,16.777638,0
3,106928164184471,106928180962684,16.778213,0
3,106928180962684,106928197739819,16.777135,0
3,106928197739819,106928214517174,16.777355,0
3,106928214517174,106928231293642,16.776468,0
3,106928231293642,106928248070836,16.777194,0
3,106928248070836,106928264847038,16.776202,0
3,106928264847038,106928281624404,16.777366,0
3,106928281624404,106928298400701,16.776297,0
3,106928298400701,106928315178656,16.777955,0
3,106928315178656,106928331954544,16.775888,0
3,106928331954544,106928348732501,16.777957,0
3,106928348732501,106928365510672,16.778171,0
3,106928365510672,106928382288706,16.778034,0
3,106928382288706,106928399066526,16.77782,0
3,106928399066526,106928415841858,16.775332,0
3,106928415841858,106928432618422,16.776564,0
3,106928432618422,106928449396164,16.777742,0
3,106928449396164,106928466173801,16.777637,0
3,106928466173801,106928482950351,16.77655,0
3,106928482950351,106928499728477,16.778126,0
3,106928499728477,106928516505927,16.77745,0
3,106928516505927,106928533282764,16.776837,0
3,106928533282764,106928550060992,16.778228,0
3,106928550060992,106928566839159,16.778167,0
3,106928566839159,106928583617064,16.777905,0
3,106928583617064,106928600395201,16.778137,0
3,106928600395201,106928617172412,16.777211,0
3,106928617172412,106928633950161,16.777749,0
3,106928633950161,106928650727963,16.777802,0
3,106928650727963,106928667504110,16.776147,0
3,106928667504110,106928684282022,16.777912,0
3,106928684282022,106928701060162,16.77814,0
3,106928701060162,106928717838013,16.777851,0
3,106928717838013,106928734615694,16.777681,0
3,106928734615694,106928751393629,16.777935,0
3,106928751393629,106928768171883,16.778254,0
3,106928768171883,106928784949389,16.777506,0
3,106928784949389,106928801727527,16.778138,0
3,106928801727527,106928818503899,16.776372,0
3,106928818503899,106928835280256,16.776357,0
3,106928835280256,106928852058093,16.777837,0
4,106928852058093,106928868836100,16.778007,0
4,106928868836100,106928885613656,16.777556,0
4,106928885613656,106928902390629,16.776973,0
4,106928902390629,106928919168464,16.777835,0
4,106928919168464,106928935944787,16.776323,0
4,106928935944787,106928952722780,16.777993,0
4,106928952722780,106928969500846,16.778066,0
4,106928969500846,106928986278992,16.778146,0
