Num,Time (sec),Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0,3731608,3511620,219988,129424,0.941047398,800,300,0.375,55,0.06875
2,5,3731608,3517768,213840,129424,0.942694945,800,313,0.39125,63,0.07875
3,10,3731608,3517964,213644,129424,0.94274747,800,242,0.3025,64,0.08
4,15,3731608,3517520,214088,129424,0.942628486,800,247,0.30875,53,0.06625
5,20,3731608,3516088,215520,129424,0.942244737,800,241,0.30125,59,0.07375
6,25,3731608,3516592,215016,129428,0.9423798,800,244,0.305,62,0.0775
7,30,3731608,3516200,215408,129428,0.942274751,800,272,0.34,47,0.05875
8,35,3731608,3518120,213488,129428,0.942789275,800,248,0.31,55,0.06875
9,40,3731608,3517460,214148,129432,0.942612407,800,272,0.34,63,0.07875
10,45,3731608,3516120,215488,129432,0.942253313,800,344,0.43,75,0.09375
11,50,3731608,3516172,215436,129444,0.942267248,800,239,0.29875,58,0.0725
12,55,3731608,3512488,219120,129444,0.941280006,800,259,0.32375,63,0.07875
13,60,3731608,3517176,214432,129444,0.942536301,800,334,0.4175,72,0.09
14,65,3731608,3517164,214444,129444,0.942533085,800,263,0.32875,53,0.06625
15,70,3731608,3514672,216936,129444,0.941865276,800,285,0.35625,53,0.06625
16,75,3731608,3515684,215924,129444,0.942136473,800,313,0.39125,56,0.07
17,80,3731608,3515944,215664,129444,0.942206148,800,326,0.4075,52,0.065
18,85,3731608,3521244,210364,129444,0.943626447,800,288,0.36,66,0.0825
19,90,3731608,3521688,209920,129444,0.943745431,800,300,0.375,53,0.06625
20,96,3731608,3519060,212548,129444,0.943041177,800,259,0.32375,56,0.07
21,101,3731608,3516164,215444,129444,0.942265104,800,275,0.34375,69,0.08625
22,106,3731608,3516624,214984,129444,0.942388375,800,264,0.33,67,0.08375
23,111,3731608,3521848,209760,129448,0.943788308,800,300,0.375,44,0.055
24,116,3731608,3522032,209576,129448,0.943837616,800,294,0.3675,69,0.08625
25,121,3731608,3523144,208464,129452,0.944135611,800,253,0.31625,66,0.0825
26,126,3731608,3520208,211400,129452,0.943348819,800,322,0.4025,56,0.07
27,131,3731608,3519648,211960,129452,0.94319875,800,297,0.37125,69,0.08625
28,136,3731608,3518236,213372,129452,0.942820361,800,279,0.34875,55,0.06875
29,141,3731608,3517080,214528,129452,0.942510575,800,315,0.39375,64,0.08
30,146,3731608,3517560,214048,129452,0.942639205,800,261,0.32625,70,0.0875
31,151,3731608,3523012,208596,129452,0.944100238,800,266,0.3325,69,0.08625
32,156,3731608,3519932,211676,129452,0.943274856,800,275,0.34375,72,0.09
33,161,3731608,3517444,214164,129452,0.94260812,800,264,0.33,58,0.0725
34,166,3731608,3517620,213988,129460,0.942655284,800,338,0.4225,56,0.07
35,171,3731608,3517668,213940,129460,0.942668147,800,319,0.39875,53,0.06625
36,176,3731608,3515268,216340,129460,0.942024993,800,291,0.36375,58,0.0725
37,181,3731608,3515348,216260,129460,0.942046431,800,341,0.42625,63,0.07875
38,186,3731608,3515388,216220,129460,0.942057151,800,233,0.29125,70,0.0875
39,191,3731608,3519144,212464,129460,0.943063687,800,309,0.38625,59,0.07375
40,196,3731608,3520036,211572,129460,0.943302726,800,291,0.36375,56,0.07
41,201,3731608,3518528,213080,129460,0.942898611,800,269,0.33625,69,0.08625
42,206,3731608,3518212,213396,129460,0.942813929,800,334,0.4175,69,0.08625
43,211,3731608,3518472,213136,129460,0.942883604,800,309,0.38625,56,0.07
44,216,3731608,3519728,211880,129464,0.943220188,800,303,0.37875,58,0.0725
45,221,3731608,3518628,212980,129468,0.942925409,800,331,0.41375,59,0.07375
46,226,3731608,3516068,215540,129468,0.942239378,800,334,0.4175,78,0.0975
47,231,3731608,3521804,209804,129476,0.943776517,800,306,0.3825,48,0.06
48,236,3731608,3518952,212656,129476,0.943012235,800,330,0.4125,55,0.06875
49,241,3731608,3520556,211052,129476,0.943442076,800,278,0.3475,63,0.07875
50,246,3731608,3518936,212672,129476,0.943007947,800,288,0.36,53,0.06625
51,252,3731608,3520704,210904,129476,0.943481738,800,275,0.34375,53,0.06625
52,257,3731608,3524512,207096,129480,0.944502209,800,266,0.3325,59,0.07375
53,262,3731608,3520952,210656,129480,0.943548197,800,238,0.2975,59,0.07375
54,267,3731608,3523896,207712,129480,0.944337133,800,281,0.35125,66,0.0825
55,272,3731608,3521228,210380,129480,0.94362216,800,309,0.38625,70,0.0875
56,277,3731608,3526604,205004,129484,0.945062825,800,263,0.32875,69,0.08625
57,282,3731608,3519932,211676,129484,0.943274856,800,319,0.39875,59,0.07375
58,287,3731608,3526460,205148,129488,0.945024236,800,356,0.445,59,0.07375
59,292,3731608,3529380,202228,129488,0.945806741,800,282,0.3525,53,0.06625
60,297,3731608,3527272,204336,129488,0.945241837,800,269,0.33625,66,0.0825
