Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count,,Num,FPS,,Min FPS,Max FPS,Avg FPS
0,3.90668E+14,3.90668E+14,234.067631,13,,0,57,,5,60,59.34551495
0,3.90668E+14,3.90668E+14,51.500782,3,,1,60,,,,
0,3.90668E+14,3.90668E+14,33.763276,1,,2,60,,,,
0,3.90668E+14,3.90668E+14,16.773816,0,,3,59,,,,
0,3.90668E+14,3.90668E+14,16.773905,0,,4,60,,,,
0,3.90668E+14,3.90668E+14,16.773856,0,,5,59,,,,
0,3.90668E+14,3.90668E+14,16.773624,0,,6,60,,,,
0,3.90668E+14,3.90668E+14,16.773796,0,,7,60,,,,
0,3.90668E+14,3.90668E+14,16.773788,0,,8,59,,,,
0,3.90668E+14,3.90668E+14,16.773791,0,,9,60,,,,
0,3.90668E+14,3.90668E+14,16.7737,0,,10,59,,,,
0,3.90668E+14,3.90669E+14,16.773805,0,,11,60,,,,
0,3.90669E+14,3.90669E+14,16.774009,0,,12,60,,,,
0,3.90669E+14,3.90669E+14,16.773865,0,,13,59,,,,
0,3.90669E+14,3.90669E+14,16.773841,0,,14,60,,,,
0,3.90669E+14,3.90669E+14,16.774008,0,,15,60,,,,
0,3.90669E+14,3.90669E+14,16.773797,0,,16,59,,,,
0,3.90669E+14,3.90669E+14,16.773952,0,,17,60,,,,
0,3.90669E+14,3.90669E+14,16.774083,0,,18,59,,,,
0,3.90669E+14,3.90669E+14,16.774143,0,,19,60,,,,
0,3.90669E+14,3.90669E+14,16.773985,0,,20,60,,,,
0,3.90669E+14,3.90669E+14,16.774002,0,,21,59,,,,
0,3.90669E+14,3.90669E+14,16.774038,0,,22,60,,,,
0,3.90669E+14,3.90669E+14,16.773843,0,,23,59,,,,
0,3.90669E+14,3.90669E+14,16.774072,0,,24,60,,,,
0,3.90669E+14,3.90669E+14,16.774154,0,,25,60,,,,
0,3.90669E+14,3.90669E+14,16.774049,0,,26,59,,,,
0,3.90669E+14,3.90669E+14,16.774016,0,,27,60,,,,
0,3.90669E+14,3.90669E+14,16.774063,0,,28,59,,,,
0,3.90669E+14,3.90669E+14,16.774017,0,,29,60,,,,
0,3.90669E+14,3.90669E+14,16.773926,0,,30,60,,,,
0,3.90669E+14,3.90669E+14,16.773819,0,,31,59,,,,
0,3.90669E+14,3.90669E+14,16.773962,0,,32,60,,,,
0,3.90669E+14,3.90669E+14,16.773847,0,,33,60,,,,
0,3.90669E+14,3.90669E+14,16.773783,0,,34,59,,,,
0,3.90669E+14,3.90669E+14,16.773975,0,,35,60,,,,
0,3.90669E+14,3.90669E+14,16.773527,0,,36,59,,,,
0,3.90669E+14,3.90669E+14,16.773714,0,,37,60,,,,
0,3.90669E+14,3.90669E+14,16.773913,0,,38,60,,,,
0,3.90669E+14,3.90669E+14,16.774022,0,,39,59,,,,
0,3.90669E+14,3.90669E+14,16.773847,0,,40,60,,,,
0,3.90669E+14,3.90669E+14,16.773947,0,,41,59,,,,
0,3.90669E+14,3.90669E+14,16.773845,0,,42,60,,,,
0,3.90669E+14,3.90669E+14,16.773615,0,,43,60,,,,
0,3.90669E+14,3.90669E+14,16.773908,0,,44,59,,,,
0,3.90669E+14,3.90669E+14,16.773989,0,,45,60,,,,
0,3.90669E+14,3.90669E+14,16.774073,0,,46,59,,,,
0,3.90669E+14,3.90669E+14,16.773442,0,,47,60,,,,
0,3.90669E+14,3.90669E+14,16.774105,0,,48,60,,,,
0,3.90669E+14,3.90669E+14,16.773819,0,,49,59,,,,
0,3.90669E+14,3.90669E+14,16.773808,0,,50,60,,,,
0,3.90669E+14,3.90669E+14,16.774011,0,,51,60,,,,
0,3.90669E+14,3.90669E+14,16.773855,0,,52,59,,,,
0,3.90669E+14,3.90669E+14,16.773845,0,,53,60,,,,
0,3.90669E+14,3.90669E+14,16.773845,0,,54,59,,,,
0,3.90669E+14,3.90669E+14,16.773804,0,,55,60,,,,
0,3.90669E+14,3.90669E+14,16.773791,0,,56,60,,,,
1,3.90669E+14,3.90669E+14,16.774074,0,,57,59,,,,
1,3.90669E+14,3.90669E+14,16.7741,0,,58,60,,,,
1,3.90669E+14,3.90669E+14,16.773977,0,,59,59,,,,
1,3.90669E+14,3.90669E+14,16.773872,0,,60,60,,,,
1,3.90669E+14,3.90669E+14,16.773827,0,,61,60,,,,
1,3.90669E+14,3.90669E+14,16.77393,0,,62,59,,,,
