Num,Time (sec),Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0,3731608,3316800,414808,124336,0.888839342,800,162,0.2025,103,0.12875
2,5,3731608,3468192,263416,124384,0.92940952,800,310,0.3875,50,0.0625
3,10,3731608,3462304,269304,124392,0.927831648,800,297,0.37125,63,0.07875
4,15,3731608,3461808,269800,124396,0.927698729,800,287,0.35875,52,0.065
5,20,3731608,3462644,268964,124396,0.927922761,800,261,0.32625,55,0.06875
6,25,3731608,3462956,268652,124396,0.928006372,800,255,0.31875,42,0.0525
7,30,3731608,3461108,270500,124396,0.927511143,800,260,0.325,53,0.06625
8,35,3731608,3458820,272788,124396,0.926898002,800,248,0.31,58,0.0725
9,40,3731608,3457332,274276,124404,0.926499246,800,260,0.325,53,0.06625
10,45,3731608,3459456,272152,124408,0.927068438,800,274,0.3425,58,0.0725
11,51,3731608,3458076,273532,124408,0.926698624,800,319,0.39875,45,0.05625
12,56,3731608,3449796,281812,124408,0.924479742,800,209,0.26125,38,0.0475
13,61,3731608,3451060,280548,124448,0.92481847,800,327,0.40875,60,0.075
14,66,3731608,3451468,280140,124448,0.924927806,800,313,0.39125,55,0.06875
15,71,3731608,3452676,278932,124448,0.925251527,800,277,0.34625,67,0.08375
16,76,3731608,3452364,279244,124448,0.925167917,800,297,0.37125,52,0.065
17,81,3731608,3451248,280360,124448,0.92486885,800,242,0.3025,52,0.065
18,86,3731608,3451896,279712,124448,0.925042502,800,278,0.3475,56,0.07
19,91,3731608,3455212,276396,124448,0.925931127,800,271,0.33875,48,0.06
20,96,3731608,3451352,280256,124448,0.92489672,800,259,0.32375,44,0.055
21,101,3731608,3451756,279852,124456,0.925004984,800,255,0.31875,55,0.06875
22,106,3731608,3452624,278984,124456,0.925237592,800,285,0.35625,52,0.065
23,111,3731608,3455692,275916,124456,0.926059758,800,288,0.36,44,0.055
