Num,Time (sec),Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0,3731608,3300360,431248,122544,0.884433735,800,141,0.17625,41,0.05125
2,5,3731608,3437080,294528,122584,0.921072095,800,306,0.3825,68,0.085
3,10,3731608,3436880,294728,122592,0.921018499,800,335,0.41875,65,0.08125
4,15,3731608,3438320,293288,122600,0.921404392,800,242,0.3025,52,0.065
5,20,3731608,3436880,294728,122600,0.921018499,800,268,0.335,55,0.06875
6,25,3731608,3437872,293736,122608,0.921284336,800,275,0.34375,56,0.07
7,30,3731608,3435548,296060,122608,0.920661549,800,274,0.3425,55,0.06875
8,35,3731608,3436800,294808,122612,0.920997061,800,316,0.395,58,0.0725
9,40,3731608,3433824,297784,122612,0.920199549,800,263,0.32875,53,0.06625
10,45,3731608,3437160,294448,122612,0.921093534,800,260,0.325,63,0.07875
11,50,3731608,3434148,297460,122612,0.920286375,800,293,0.36625,50,0.0625
12,55,3731608,3437884,293724,122612,0.921287552,800,281,0.35125,48,0.06
13,60,3731608,3438412,293196,122612,0.921429046,800,284,0.355,48,0.06
14,65,3731608,3435992,295616,122612,0.920780532,800,317,0.39625,77,0.09625
15,70,3731608,3439156,292452,122612,0.921628424,800,297,0.37125,48,0.06
16,75,3731608,3436800,294808,122612,0.920997061,800,253,0.31625,56,0.07
17,80,3731608,3435656,295952,122616,0.920690491,800,284,0.355,58,0.0725
18,85,3731608,3439004,292604,122616,0.921587691,800,287,0.35875,45,0.05625
19,90,3731608,3436028,295580,122616,0.920790179,800,303,0.37875,47,0.05875
20,95,3731608,3437500,294108,122616,0.921184647,800,263,0.32875,57,0.07125
21,100,3731608,3436756,294852,122616,0.92098527,800,310,0.3875,43,0.05375
22,105,3731608,3438120,293488,122616,0.921350796,800,307,0.38375,60,0.075
23,110,3731608,3438940,292668,122624,0.92157054,800,290,0.3625,63,0.07875
24,115,3731608,3438260,293348,122628,0.921388313,800,252,0.315,45,0.05625
25,120,3731608,3440616,290992,122628,0.922019676,800,261,0.32625,65,0.08125
26,125,3731608,3439332,292276,122632,0.921675589,800,261,0.32625,61,0.07625
27,130,3731608,3441540,290068,122640,0.922267291,800,300,0.375,56,0.07
28,135,3731608,3441480,290128,122640,0.922251212,800,274,0.3425,52,0.065
29,140,3731608,3441760,289848,122640,0.922326246,800,273,0.34125,63,0.07875
30,145,3731608,3439808,291800,122640,0.921803148,800,226,0.2825,48,0.06
31,150,3731608,3440584,291024,122640,0.922011101,800,277,0.34625,60,0.075
32,155,3731608,3443808,287800,122640,0.922875072,800,242,0.3025,45,0.05625
33,160,3731608,3442244,289364,122640,0.922455949,800,263,0.32875,50,0.0625
34,165,3731608,3443332,288276,122640,0.922747513,800,261,0.32625,55,0.06875
35,170,3731608,3442988,288620,122652,0.922655327,800,293,0.36625,47,0.05875
36,175,3731608,3443392,288216,122652,0.922763591,800,257,0.32125,47,0.05875
37,180,3731608,3442092,289516,122652,0.922415216,800,222,0.2775,59,0.07375
38,185,3731608,3445580,286028,122652,0.923349934,800,268,0.335,52,0.065
39,190,3731608,3442320,289288,122680,0.922476316,800,297,0.37125,57,0.07125
40,195,3731608,3444212,287396,122680,0.922983336,800,290,0.3625,58,0.0725
41,200,3731608,3445720,285888,122692,0.923387451,800,297,0.37125,48,0.06
42,205,3731608,3445536,286072,122696,0.923338143,800,290,0.3625,67,0.08375
43,210,3731608,3444684,286924,122696,0.923109823,800,275,0.34375,38,0.0475
44,215,3731608,3446316,285292,122696,0.923547168,800,297,0.37125,55,0.06875
45,220,3731608,3443992,287616,122696,0.92292438,800,319,0.39875,68,0.085
46,225,3731608,3445140,286468,122700,0.923232022,800,290,0.3625,48,0.06
47,230,3731608,3447140,284468,122704,0.923767984,800,297,0.37125,53,0.06625
48,235,3731608,3443548,288060,122704,0.922805396,800,248,0.31,52,0.065
49,240,3731608,3447176,284432,122704,0.923777632,800,290,0.3625,55,0.06875
50,245,3731608,3446108,285500,122704,0.923491428,800,252,0.315,58,0.0725
51,250,3731608,3446944,284664,122716,0.92371546,800,281,0.35125,53,0.06625
52,255,3731608,3447628,283980,122716,0.923898759,800,256,0.32,44,0.055
