Num,Time (sec),Raw Mem,Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),Raw CPU,CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0, Mem: 3731608k total 3316800k used 414808k free 124336k buffers ,3731608,3316800,414808,124336,, 800%cpu 162%user 148%nice 103%sys 362%idle 14%iow 7%irq 3%sirq 0%host ,800,162,,103,,
2,5, Mem: 3731608k total 3468192k used 263416k free 124384k buffers ,3731608,3468192,263416,124384,, 800%cpu 310%user 3%nice 50%sys 427%idle 0%iow 7%irq 3%sirq 0%host ,800,310,,50,,
3,10, Mem: 3731608k total 3462304k used 269304k free 124392k buffers ,3731608,3462304,269304,124392,, 800%cpu 297%user 7%nice 63%sys 427%idle 0%iow 3%irq 3%sirq 0%host ,800,297,,63,,
4,15, Mem: 3731608k total 3461808k used 269800k free 124396k buffers ,3731608,3461808,269800,124396,, 800%cpu 287%user 3%nice 52%sys 445%idle 3%iow 6%irq 3%sirq 0%host ,800,287,,52,,
5,20, Mem: 3731608k total 3462644k used 268964k free 124396k buffers ,3731608,3462644,268964,124396,, 800%cpu 261%user 3%nice 55%sys 465%idle 0%iow 13%irq 3%sirq 0%host ,800,261,,55,,
6,25, Mem: 3731608k total 3462956k used 268652k free 124396k buffers ,3731608,3462956,268652,124396,, 800%cpu 255%user 3%nice 42%sys 490%idle 0%iow 6%irq 3%sirq 0%host ,800,255,,42,,
7,30, Mem: 3731608k total 3461108k used 270500k free 124396k buffers ,3731608,3461108,270500,124396,, 800%cpu 260%user 0%nice 53%sys 480%idle 0%iow 3%irq 3%sirq 0%host ,800,260,,53,,
8,35, Mem: 3731608k total 3458820k used 272788k free 124396k buffers ,3731608,3458820,272788,124396,, 800%cpu 248%user 3%nice 58%sys 477%idle 0%iow 10%irq 3%sirq 0%host ,800,248,,58,,
9,40, Mem: 3731608k total 3457332k used 274276k free 124404k buffers ,3731608,3457332,274276,124404,, 800%cpu 260%user 7%nice 53%sys 477%idle 0%iow 0%irq 3%sirq 0%host ,800,260,,53,,
10,45, Mem: 3731608k total 3459456k used 272152k free 124408k buffers ,3731608,3459456,272152,124408,, 800%cpu 274%user 3%nice 58%sys 455%idle 0%iow 6%irq 3%sirq 0%host ,800,274,,58,,
11,51, Mem: 3731608k total 3458076k used 273532k free 124408k buffers ,3731608,3458076,273532,124408,, 800%cpu 319%user 0%nice 45%sys 429%idle 0%iow 6%irq 0%sirq 0%host ,800,319,,45,,
12,56, Mem: 3731608k total 3449796k used 281812k free 124408k buffers ,3731608,3449796,281812,124408,, 800%cpu 209%user 3%nice 38%sys 547%idle 0%iow 3%irq 0%sirq 0%host ,800,209,,38,,
13,61, Mem: 3731608k total 3451060k used 280548k free 124448k buffers ,3731608,3451060,280548,124448,, 800%cpu 327%user 3%nice 60%sys 400%idle 0%iow 7%irq 3%sirq 0%host ,800,327,,60,,
14,66, Mem: 3731608k total 3451468k used 280140k free 124448k buffers ,3731608,3451468,280140,124448,, 800%cpu 313%user 3%nice 55%sys 419%idle 0%iow 6%irq 3%sirq 0%host ,800,313,,55,,
15,71, Mem: 3731608k total 3452676k used 278932k free 124448k buffers ,3731608,3452676,278932,124448,, 800%cpu 277%user 0%nice 67%sys 450%idle 0%iow 7%irq 0%sirq 0%host ,800,277,,67,,
16,76, Mem: 3731608k total 3452364k used 279244k free 124448k buffers ,3731608,3452364,279244,124448,, 800%cpu 297%user 0%nice 52%sys 448%idle 0%iow 3%irq 0%sirq 0%host ,800,297,,52,,
17,81, Mem: 3731608k total 3451248k used 280360k free 124448k buffers ,3731608,3451248,280360,124448,, 800%cpu 242%user 6%nice 52%sys 494%idle 0%iow 3%irq 3%sirq 0%host ,800,242,,52,,
18,86, Mem: 3731608k total 3451896k used 279712k free 124448k buffers ,3731608,3451896,279712,124448,, 800%cpu 278%user 3%nice 56%sys 450%idle 0%iow 6%irq 6%sirq 0%host ,800,278,,56,,
19,91, Mem: 3731608k total 3455212k used 276396k free 124448k buffers ,3731608,3455212,276396,124448,, 800%cpu 271%user 6%nice 48%sys 468%idle 0%iow 6%irq 0%sirq 0%host ,800,271,,48,,
20,96, Mem: 3731608k total 3451352k used 280256k free 124448k buffers ,3731608,3451352,280256,124448,, 800%cpu 259%user 3%nice 44%sys 484%idle 0%iow 6%irq 3%sirq 0%host ,800,259,,44,,
