Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count
0,125111211374523,125111245413839,34.039316,2
0,125111245413839,125111512315736,266.901897,15
0,125111512315736,125111614190028,101.874292,5
0,125111614190028,125111631557779,17.367751,0
0,125111631557779,125111648341249,16.78347,0
0,125111648341249,125111665124530,16.783281,0
0,125111665124530,125111681907721,16.783191,0
0,125111681907721,125111698691099,16.783378,0
0,125111698691099,125111715474037,16.782938,0
0,125111715474037,125111732257477,16.78344,0
0,125111732257477,125111749040823,16.783346,0
0,125111749040823,125111765824306,16.783483,0
0,125111765824306,125111782607539,16.783233,0
0,125111782607539,125111799390857,16.783318,0
0,125111799390857,125111816173856,16.782999,0
0,125111816173856,125111832956968,16.783112,0
0,125111832956968,125111849739715,16.782747,0
0,125111849739715,125111866522557,16.782842,0
0,125111866522557,125111883305623,16.783066,0
0,125111883305623,125111900088746,16.783123,0
0,125111900088746,125111916871631,16.782885,0
0,125111916871631,125111933654764,16.783133,0
0,125111933654764,125111950437870,16.783106,0
0,125111950437870,125111967221143,16.783273,0
0,125111967221143,125111984004436,16.783293,0
0,125111984004436,125112000787692,16.783256,0
0,125112000787692,125112017570820,16.783128,0
0,125112017570820,125112034354039,16.783219,0
0,125112034354039,125112051137249,16.78321,0
0,125112051137249,125112067920484,16.783235,0
0,125112067920484,125112084703509,16.783025,0
0,125112084703509,125112101486605,16.783096,0
0,125112101486605,125112118269470,16.782865,0
0,125112118269470,125112135052270,16.7828,0
0,125112135052270,125112151835148,16.782878,0
0,125112151835148,125112168617475,16.782327,0
0,125112168617475,125112185400348,16.782873,0
0,125112185400348,125112202183367,16.783019,0
0,125112202183367,125112218966562,16.783195,0
0,125112218966562,125112235749897,16.783335,0
0,125112235749897,125112252533099,16.783202,0
1,125112252533099,125112269316144,16.783045,0
1,125112269316144,125112286099245,16.783101,0
1,125112286099245,125112302882136,16.782891,0
1,125112302882136,125112319665356,16.78322,0
1,125112319665356,125112336448690,16.783334,0
1,125112336448690,125112352802233,16.353543,0
