Num,Time (sec),Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0,3731608,3430572,301036,127980,0.919328075,800,141,0.17625,59,0.07375
2,5,3731608,3530852,200756,128024,0.946201209,800,163,0.20375,91,0.11375
3,10,3731608,3527844,203764,128032,0.945395122,800,161,0.20125,91,0.11375
4,15,3731608,3529780,201828,128032,0.945913933,800,175,0.21875,91,0.11375
5,20,3731608,3531876,199732,128032,0.946475621,800,166,0.2075,78,0.0975
6,25,3731608,3532944,198664,128032,0.946761825,800,178,0.2225,78,0.0975
7,30,3731608,3535024,196584,128032,0.947319225,800,181,0.22625,113,0.14125
8,35,3731608,3534912,196696,128036,0.947289212,800,175,0.21875,84,0.105
9,40,3731608,3538636,192972,128036,0.948287173,800,194,0.2425,91,0.11375
10,45,3731608,3543316,188292,128036,0.949541324,800,181,0.22625,94,0.1175
11,50,3731608,3536960,194648,128036,0.947838037,800,156,0.195,81,0.10125
12,55,3731608,3544384,187224,128036,0.949827527,800,175,0.21875,113,0.14125
13,60,3731608,3538816,192792,128036,0.948335409,800,188,0.235,100,0.125
14,65,3731608,3541140,190468,128040,0.948958197,800,175,0.21875,94,0.1175
15,70,3731608,3534932,196676,128044,0.947294571,800,197,0.24625,84,0.105
16,75,3731608,3538692,192916,128052,0.94830218,800,200,0.25,84,0.105
17,80,3731608,3545200,186408,128052,0.9500462,800,172,0.215,69,0.08625
18,85,3731608,3537412,194196,128052,0.947959164,800,184,0.23,81,0.10125
19,90,3731608,3544616,186992,128052,0.949889699,800,178,0.2225,103,0.12875
20,95,3731608,3535568,196040,128052,0.947465007,800,163,0.20375,84,0.105
21,100,3731608,3523112,208496,128056,0.944127036,800,191,0.23875,81,0.10125
22,105,3731608,3517156,214452,128060,0.942530941,800,173,0.21625,88,0.11
23,110,3731608,3522956,208652,128060,0.944085231,800,181,0.22625,94,0.1175
24,115,3731608,3518508,213100,128060,0.942893251,800,166,0.2075,78,0.0975
25,120,3731608,3521700,209908,128060,0.943748647,800,178,0.2225,91,0.11375
26,125,3731608,3523048,208560,128060,0.944109885,800,172,0.215,84,0.105
27,130,3731608,3516384,215224,128060,0.94232406,800,156,0.195,81,0.10125
28,135,3731608,3522568,209040,128060,0.943981254,800,166,0.2075,100,0.125
29,140,3731608,3516996,214612,128064,0.942488064,800,181,0.22625,81,0.10125
30,145,3731608,3521220,210388,128064,0.943620016,800,175,0.21875,97,0.12125
31,151,3731608,3515296,216312,128072,0.942032496,800,175,0.21875,78,0.0975
32,156,3731608,3521460,210148,128072,0.943684331,800,197,0.24625,78,0.0975
33,161,3731608,3520912,210696,128072,0.943537478,800,169,0.21125,88,0.11
34,166,3731608,3520908,210700,128080,0.943536406,800,156,0.195,88,0.11
35,171,3731608,3527204,204404,128080,0.945223614,800,172,0.215,84,0.105
36,176,3731608,3521684,209924,128100,0.943744359,800,188,0.235,94,0.1175
37,181,3731608,3526396,205212,128100,0.945007085,800,166,0.2075,100,0.125
38,186,3731608,3518604,213004,128100,0.942918978,800,191,0.23875,69,0.08625
39,191,3731608,3525124,206484,128100,0.944666214,800,181,0.22625,88,0.11
40,196,3731608,3523228,208380,128100,0.944158122,800,181,0.22625,88,0.11
41,201,3731608,3527004,204604,128112,0.945170018,800,181,0.22625,113,0.14125
42,206,3731608,3532552,199056,128112,0.946656776,800,169,0.21125,81,0.10125
43,211,3731608,3524560,207048,128116,0.944515072,800,184,0.23,91,0.11375
44,216,3731608,3530636,200972,128116,0.946143325,800,197,0.24625,75,0.09375
45,221,3731608,3535404,196204,128116,0.947421058,800,178,0.2225,81,0.10125
46,226,3731608,3527144,204464,128120,0.945207535,800,175,0.21875,81,0.10125
47,231,3731608,3534992,196616,128120,0.94731065,800,172,0.215,88,0.11
48,237,3731608,3523524,208084,128120,0.944237444,800,159,0.19875,78,0.0975
49,242,3731608,3531080,200528,128124,0.946262308,800,153,0.19125,66,0.0825
50,247,3731608,3529232,202376,128124,0.94576708,800,172,0.215,106,0.1325
51,252,3731608,3529360,202248,128128,0.945801381,800,166,0.2075,91,0.11375
52,257,3731608,3535068,196540,128128,0.947331017,800,181,0.22625,88,0.11
53,262,3731608,3521240,210368,128128,0.943625375,800,159,0.19875,91,0.11375
54,267,3731608,3527456,204152,128128,0.945291145,800,191,0.23875,84,0.105
55,272,3731608,3529292,202316,128128,0.945783158,800,169,0.21125,78,0.0975
56,277,3731608,3520788,210820,128132,0.943504248,800,181,0.22625,88,0.11
57,282,3731608,3527368,204240,128132,0.945267563,800,161,0.20125,85,0.10625
58,287,3731608,3527416,204192,128140,0.945280426,800,153,0.19125,97,0.12125
59,292,3731608,3524256,207352,128140,0.944433606,800,184,0.23,88,0.11
60,297,3731608,3528668,202940,128140,0.945615938,800,188,0.235,75,0.09375
