Num,Time (sec),Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0,3731608,3472804,258804,138816,0.930645448,800,353,0.44125,41,0.05125
2,5,3731608,3476200,255408,138816,0.931555512,800,245,0.30625,42,0.0525
3,10,3731608,3458724,272884,138816,0.926872276,800,288,0.36,69,0.08625
4,15,3731608,3461320,270288,138824,0.927567955,800,309,0.38625,59,0.07375
5,20,3731608,3461400,270208,138824,0.927589393,800,319,0.39875,50,0.0625
6,25,3731608,3470060,261548,138828,0.929910108,800,313,0.39125,56,0.07
7,30,3731608,3470580,261028,138828,0.930049459,800,291,0.36375,72,0.09
8,35,3731608,3454868,276740,138828,0.925838941,800,238,0.2975,47,0.05875
9,40,3731608,3454540,277068,138832,0.925751044,800,248,0.31,61,0.07625
10,45,3731608,3456768,274840,138832,0.926348105,800,269,0.33625,56,0.07
11,50,3731608,3463416,268192,138832,0.928129643,800,303,0.37875,56,0.07
12,55,3731608,3586708,144900,138836,0.961169555,800,276,0.345,48,0.06
13,60,3731608,3479580,252028,138836,0.932461287,800,269,0.33625,63,0.07875
14,65,3731608,3457088,274520,138836,0.926433859,800,315,0.39375,64,0.08
15,70,3731608,3459100,272508,138836,0.926973037,800,263,0.32875,50,0.0625
16,75,3731608,3465092,266516,138836,0.928578779,800,303,0.37875,56,0.07
17,80,3731608,3465600,266008,138836,0.928714913,800,266,0.3325,59,0.07375
18,85,3731608,3472720,258888,138836,0.930622938,800,341,0.42625,59,0.07375
19,90,3731608,3473876,257732,138836,0.930932724,800,319,0.39875,56,0.07
20,95,3731608,3475252,256356,138836,0.931301466,800,303,0.37875,56,0.07
21,100,3731608,3459132,272476,138836,0.926981612,800,259,0.32375,56,0.07
22,105,3731608,3460224,271384,138836,0.927274247,800,294,0.3675,53,0.06625
23,110,3731608,3467116,264492,138836,0.929121172,800,291,0.36375,56,0.07
24,115,3731608,3589420,142188,138840,0.961896319,800,249,0.31125,43,0.05375
25,120,3731608,3475456,256152,138840,0.931356134,800,374,0.4675,68,0.085
26,125,3731608,3459796,271812,138840,0.927159552,800,253,0.31625,63,0.07875
27,130,3731608,3460112,271496,138840,0.927244234,800,325,0.40625,47,0.05875
28,136,3731608,3468396,263212,138840,0.929464188,800,347,0.43375,53,0.06625
29,141,3731608,3476024,255584,138844,0.931508347,800,348,0.435,71,0.08875
30,146,3731608,3478256,253352,138844,0.932106481,800,245,0.30625,58,0.0725
31,151,3731608,3460276,271332,138844,0.927288182,800,328,0.41,59,0.07375
32,156,3731608,3463052,268556,138844,0.928032098,800,294,0.3675,53,0.06625
33,162,3731608,3466724,264884,138844,0.929016124,800,279,0.34875,39,0.04875
34,167,3731608,3474856,256752,138844,0.931195345,800,242,0.3025,48,0.06
35,172,3731608,3478536,253072,138848,0.932181515,800,116,0.145,44,0.055
36,177,3731608,3465888,265720,138848,0.928792092,800,297,0.37125,52,0.065
37,182,3731608,3467496,264112,138852,0.929223005,800,309,0.38625,53,0.06625
38,187,3731608,3468848,262760,138856,0.929585315,800,355,0.44375,68,0.085
39,192,3731608,3474228,257380,138856,0.931027053,800,347,0.43375,56,0.07
40,197,3731608,3476636,254972,138856,0.931672351,800,263,0.32875,47,0.05875
41,202,3731608,3460516,271092,138856,0.927352498,800,288,0.36,73,0.09125
42,207,3731608,3461884,269724,138856,0.927719096,800,306,0.3825,58,0.0725
43,212,3731608,3463104,268504,138860,0.928046033,800,256,0.32,56,0.07
44,217,3731608,3469012,262596,138860,0.929629264,800,234,0.2925,56,0.07
45,222,3731608,3469248,262360,138860,0.929692508,800,278,0.3475,59,0.07375
46,227,3731608,3471404,260204,138864,0.930270275,800,313,0.39125,66,0.0825
47,232,3731608,3636636,94972,138872,0.97454931,800,63,0.07875,84,0.105
48,237,3731608,3514948,216660,138872,0.941939239,800,288,0.36,41,0.05125
49,242,3731608,3468056,263552,138872,0.929373075,800,267,0.33375,55,0.06875
50,247,3731608,3469772,261836,138872,0.92983293,800,287,0.35875,52,0.065
51,252,3731608,3468224,263384,138872,0.929418095,800,325,0.40625,63,0.07875
52,257,3731608,3475968,255640,138872,0.93149334,800,269,0.33625,56,0.07
53,262,3731608,3476948,254660,138872,0.931755962,800,253,0.31625,47,0.05875
54,267,3731608,3461448,270160,138872,0.927602256,800,266,0.3325,56,0.07
55,272,3731608,3463652,267956,138872,0.928192886,800,297,0.37125,72,0.09
56,277,3731608,3461304,270304,138872,0.927563667,800,300,0.375,47,0.05875
57,282,3731608,3469060,262548,138876,0.929642127,800,319,0.39875,69,0.08625
58,287,3731608,3469156,262452,138876,0.929667854,800,326,0.4075,58,0.0725
59,292,3731608,3648020,83588,138884,0.977600005,800,138,0.1725,88,0.11
60,297,3731608,3488360,243248,138884,0.934814161,800,284,0.355,63,0.07875
61,303,3731608,3471408,260200,138884,0.930271347,800,344,0.43,66,0.0825
62,308,3731608,3478476,253132,138884,0.932165436,800,329,0.41125,55,0.06875
63,313,3731608,3480156,251452,138884,0.932615645,800,350,0.4375,59,0.07375
64,318,3731608,3457092,274516,138884,0.926434931,800,291,0.36375,59,0.07375
65,323,3731608,3458444,273164,138884,0.926797241,800,272,0.34,50,0.0625
66,328,3731608,3458044,273564,138888,0.926690049,800,276,0.345,65,0.08125
67,333,3731608,3459328,272280,138888,0.927034136,800,345,0.43125,55,0.06875
68,338,3731608,3459688,271920,138888,0.92713061,800,255,0.31875,61,0.07625
69,343,3731608,3459212,272396,138888,0.927003051,800,306,0.3825,55,0.06875
70,348,3731608,3448396,283212,138888,0.924104568,800,290,0.3625,74,0.0925
71,353,3731608,3632544,99064,138900,0.973452731,800,297,0.37125,72,0.09
72,358,3731608,3454628,276980,138900,0.925774626,800,288,0.36,55,0.06875
73,363,3731608,3454136,277472,138900,0.925642779,800,303,0.37875,63,0.07875
74,369,3731608,3462364,269244,138900,0.927847727,800,284,0.355,53,0.06625
75,374,3731608,3442368,289240,138900,0.922489179,800,285,0.35625,42,0.0525
76,379,3731608,3445768,285840,138900,0.923400314,800,288,0.36,56,0.07
77,384,3731608,3451072,280536,138900,0.924821685,800,247,0.30875,62,0.0775
78,389,3731608,3452976,278632,138900,0.925331921,800,275,0.34375,63,0.07875
79,394,3731608,3454972,276636,138900,0.925866811,800,244,0.305,47,0.05875
80,399,3731608,3461752,269856,138900,0.927683722,800,347,0.43375,56,0.07
81,404,3731608,3462736,268872,138900,0.927947416,800,303,0.37875,50,0.0625
82,409,3731608,3444276,287332,138900,0.923000487,800,319,0.39875,63,0.07875
83,414,3731608,3573336,158272,138904,0.957586113,800,278,0.3475,44,0.055
84,419,3731608,3460300,271308,138904,0.927294614,800,303,0.37875,72,0.09
85,424,3731608,3466060,265548,138904,0.928838185,800,297,0.37125,63,0.07875
86,429,3731608,3468132,263476,138904,0.929393441,800,285,0.35625,50,0.0625
87,434,3731608,3468996,262612,138904,0.929624977,800,313,0.39125,53,0.06625
88,439,3731608,3450768,280840,138904,0.924740219,800,344,0.43,69,0.08625
89,444,3731608,3451636,279972,138904,0.924972827,800,303,0.37875,58,0.0725
90,449,3731608,3459648,271960,138908,0.92711989,800,272,0.34,53,0.06625
91,454,3731608,3459788,271820,138912,0.927157408,800,306,0.3825,59,0.07375
92,459,3731608,3462108,269500,138920,0.927779124,800,325,0.40625,53,0.06625
93,464,3731608,3466516,265092,138920,0.928960384,800,330,0.4125,64,0.08
94,469,3731608,3482300,249308,138940,0.933190196,800,382,0.4775,115,0.14375
95,474,3731608,3614768,116840,139004,0.968689101,800,259,0.32375,53,0.06625
96,479,3731608,3485680,245928,139004,0.934095971,800,312,0.39,59,0.07375
97,484,3731608,3474648,256960,139004,0.931139605,800,318,0.3975,61,0.07625
98,489,3731608,3477740,253868,139004,0.931968202,800,259,0.32375,56,0.07
99,494,3731608,3478248,253360,139004,0.932104337,800,306,0.3825,63,0.07875
100,499,3731608,3472100,259508,139004,0.93045679,800,309,0.38625,53,0.06625
101,504,3731608,3476148,255460,139004,0.931541577,800,313,0.39125,66,0.0825
102,509,3731608,3478272,253336,139004,0.932110768,800,300,0.375,55,0.06875
103,514,3731608,3459680,271928,139004,0.927128466,800,263,0.32875,66,0.0825
104,519,3731608,3462052,269556,139004,0.927764117,800,331,0.41375,72,0.09
105,524,3731608,3462476,269132,139004,0.927877741,800,263,0.32875,50,0.0625
106,529,3731608,3468376,263232,139008,0.929458828,800,321,0.40125,76,0.095
119,595,3731608,3598796,132812,139020,0.964408909,800,297,0.37125,56,0.07
120,600,3731608,3483236,248372,139020,0.933441026,800,252,0.315,64,0.08
121,605,3731608,3483436,248172,139020,0.933494622,800,272,0.34,53,0.06625
122,610,3731608,3466588,265020,139020,0.928979678,800,262,0.3275,56,0.07
123,615,3731608,3467528,264080,139024,0.929231581,800,297,0.37125,53,0.06625
124,620,3731608,3473100,258508,139024,0.930724771,800,275,0.34375,47,0.05875
125,625,3731608,3474840,256768,139024,0.931191058,800,294,0.3675,41,0.05125
126,630,3731608,3476280,255328,139024,0.93157695,800,331,0.41375,56,0.07
127,635,3731608,3482472,249136,139024,0.933236288,800,278,0.3475,56,0.07
128,640,3731608,3484352,247256,139024,0.933740093,800,294,0.3675,56,0.07
129,645,3731608,3466644,264964,139024,0.928994685,800,257,0.32125,60,0.075
130,650,3731608,3468996,262612,139024,0.929624977,800,272,0.34,50,0.0625
131,655,3731608,3597688,133920,139028,0.964111986,800,275,0.34375,63,0.07875
132,660,3731608,3484904,246704,139032,0.933888018,800,297,0.37125,59,0.07375
133,665,3731608,3463144,268464,139036,0.928056752,800,272,0.34,78,0.0975
134,670,3731608,3468540,263068,139036,0.929502777,800,327,0.40875,55,0.06875
135,675,3731608,3469280,262328,139040,0.929701083,800,309,0.38625,56,0.07
136,680,3731608,3472032,259576,139040,0.930438567,800,262,0.3275,59,0.07375
137,685,3731608,3479116,252492,139040,0.932336944,800,267,0.33375,58,0.0725
138,690,3731608,3480320,251288,139040,0.932659593,800,259,0.32375,59,0.07375
139,695,3731608,3464300,267308,139044,0.928366538,800,309,0.38625,72,0.09
140,700,3731608,3465868,265740,139044,0.928786732,800,318,0.3975,64,0.08
141,705,3731608,3465244,266364,139048,0.928619512,800,259,0.32375,50,0.0625
142,710,3731608,3473008,258600,139052,0.930700116,800,250,0.3125,66,0.0825
143,715,3731608,3593320,138288,139056,0.962941445,800,331,0.41375,75,0.09375
144,721,3731608,3483444,248164,139056,0.933496766,800,244,0.305,53,0.06625
145,726,3731608,3464752,266856,139056,0.928487665,800,278,0.3475,56,0.07
146,731,3731608,3467092,264516,139056,0.929114741,800,341,0.42625,63,0.07875
147,736,3731608,3473812,257796,139056,0.930915573,800,244,0.305,47,0.05875
148,741,3731608,3473560,258048,139056,0.930848042,800,275,0.34375,66,0.0825
149,746,3731608,3475832,255776,139056,0.931456895,800,235,0.29375,47,0.05875
150,751,3731608,3481728,249880,139056,0.933036911,800,300,0.375,44,0.055
151,756,3731608,3459148,272460,139056,0.9269859,800,303,0.37875,50,0.0625
152,761,3731608,3465768,265840,139056,0.928759934,800,297,0.37125,56,0.07
153,766,3731608,3467784,263824,139056,0.929300184,800,272,0.34,53,0.06625
154,772,3731608,3463108,268500,139060,0.928047105,800,184,0.23,38,0.0475
155,777,3731608,3465864,265744,139060,0.92878566,800,294,0.3675,58,0.0725
156,782,3731608,3468464,263144,139060,0.929482411,800,294,0.3675,56,0.07
157,787,3731608,3475156,256452,139060,0.93127574,800,245,0.30625,55,0.06875
158,792,3731608,3473688,257920,139060,0.930882343,800,309,0.38625,53,0.06625
159,797,3731608,3474588,257020,139060,0.931123526,800,303,0.37875,53,0.06625
160,802,3731608,3482548,249060,139060,0.933256655,800,313,0.39125,59,0.07375
161,807,3731608,3459648,271960,139060,0.92711989,800,309,0.38625,66,0.0825
162,812,3731608,3466880,264728,139076,0.929057929,800,284,0.355,47,0.05875
163,817,3731608,3469764,261844,139080,0.929830786,800,294,0.3675,66,0.0825
164,822,3731608,3470252,261356,139080,0.929961561,800,303,0.37875,41,0.05125
165,827,3731608,3460460,271148,139080,0.927337491,800,297,0.37125,56,0.07
166,832,3731608,3476284,255324,139084,0.931578022,800,109,0.13625,25,0.03125
167,837,3731608,3455048,276560,139084,0.925887178,800,316,0.395,56,0.07
168,842,3731608,3455876,275732,139084,0.926109066,800,331,0.41375,63,0.07875
169,847,3731608,3457152,274456,139084,0.92645101,800,297,0.37125,50,0.0625
170,852,3731608,3463868,267740,139084,0.92825077,800,331,0.41375,69,0.08625
171,857,3731608,3466344,265264,139084,0.928914291,800,319,0.39875,63,0.07875
172,862,3731608,3449112,282496,139088,0.924296443,800,258,0.3225,61,0.07625
173,867,3731608,3450684,280924,139088,0.924717709,800,253,0.31625,53,0.06625
174,872,3731608,3452160,279448,139092,0.925113249,800,256,0.32,56,0.07
175,877,3731608,3457624,273984,139092,0.926577497,800,261,0.32625,45,0.05625
176,882,3731608,3460168,271440,139092,0.927259241,800,297,0.37125,53,0.06625
177,887,3731608,3460216,271392,139092,0.927272104,800,284,0.355,47,0.05875
178,892,3731608,3634388,97220,139096,0.973946888,800,47,0.05875,106,0.1325
179,897,3731608,3487880,243728,139096,0.93468553,800,334,0.4175,66,0.0825
180,902,3731608,3457344,274264,139096,0.926502462,800,345,0.43125,58,0.0725
181,907,3731608,3459140,272468,139096,0.926983756,800,328,0.41,59,0.07375
182,912,3731608,3461172,270436,139096,0.927528293,800,316,0.395,63,0.07875
183,917,3731608,3467916,263692,139096,0.929335557,800,247,0.30875,53,0.06625
