Num,Time (sec),Raw Mem,Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),Raw CPU,CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0, Mem: 3731608k total 3472804k used 258804k free 138816k buffers ,3731608,3472804,258804,138816,, 800%cpu 353%user 0%nice 41%sys 400%idle 0%iow 3%irq 3%sirq 0%host ,800,353,,41,,
2,5, Mem: 3731608k total 3476200k used 255408k free 138816k buffers ,3731608,3476200,255408,138816,, 800%cpu 245%user 9%nice 42%sys 497%idle 0%iow 3%irq 3%sirq 0%host ,800,245,,42,,
3,10, Mem: 3731608k total 3458724k used 272884k free 138816k buffers ,3731608,3458724,272884,138816,, 800%cpu 288%user 0%nice 69%sys 434%idle 0%iow 6%irq 3%sirq 0%host ,800,288,,69,,
4,15, Mem: 3731608k total 3461320k used 270288k free 138824k buffers ,3731608,3461320,270288,138824,, 800%cpu 309%user 3%nice 59%sys 416%idle 3%iow 6%irq 3%sirq 0%host ,800,309,,59,,
5,20, Mem: 3731608k total 3461400k used 270208k free 138824k buffers ,3731608,3461400,270208,138824,, 800%cpu 319%user 0%nice 50%sys 419%idle 0%iow 9%irq 3%sirq 0%host ,800,319,,50,,
6,25, Mem: 3731608k total 3470060k used 261548k free 138828k buffers ,3731608,3470060,261548,138828,, 800%cpu 313%user 0%nice 56%sys 422%idle 0%iow 6%irq 3%sirq 0%host ,800,313,,56,,
7,30, Mem: 3731608k total 3470580k used 261028k free 138828k buffers ,3731608,3470580,261028,138828,, 800%cpu 291%user 0%nice 72%sys 431%idle 0%iow 3%irq 3%sirq 0%host ,800,291,,72,,
8,35, Mem: 3731608k total 3454868k used 276740k free 138828k buffers ,3731608,3454868,276740,138828,, 800%cpu 238%user 22%nice 47%sys 488%idle 0%iow 6%irq 0%sirq 0%host ,800,238,,47,,
9,40, Mem: 3731608k total 3454540k used 277068k free 138832k buffers ,3731608,3454540,277068,138832,, 800%cpu 248%user 0%nice 61%sys 485%idle 0%iow 6%irq 0%sirq 0%host ,800,248,,61,,
10,45, Mem: 3731608k total 3456768k used 274840k free 138832k buffers ,3731608,3456768,274840,138832,, 800%cpu 269%user 3%nice 56%sys 463%idle 0%iow 9%irq 0%sirq 0%host ,800,269,,56,,
11,50, Mem: 3731608k total 3463416k used 268192k free 138832k buffers ,3731608,3463416,268192,138832,, 800%cpu 303%user 0%nice 56%sys 428%idle 0%iow 9%irq 3%sirq 0%host ,800,303,,56,,
12,55, Mem: 3731608k total 3586708k used 144900k free 138836k buffers ,3731608,3586708,144900,138836,, 800%cpu 276%user 0%nice 48%sys 473%idle 0%iow 3%irq 0%sirq 0%host ,800,276,,48,,
13,60, Mem: 3731608k total 3479580k used 252028k free 138836k buffers ,3731608,3479580,252028,138836,, 800%cpu 269%user 6%nice 63%sys 454%idle 0%iow 6%irq 3%sirq 0%host ,800,269,,63,,
14,65, Mem: 3731608k total 3457088k used 274520k free 138836k buffers ,3731608,3457088,274520,138836,, 800%cpu 315%user 0%nice 64%sys 409%idle 0%iow 9%irq 3%sirq 0%host ,800,315,,64,,
15,70, Mem: 3731608k total 3459100k used 272508k free 138836k buffers ,3731608,3459100,272508,138836,, 800%cpu 263%user 0%nice 50%sys 475%idle 0%iow 9%irq 3%sirq 0%host ,800,263,,50,,
16,75, Mem: 3731608k total 3465092k used 266516k free 138836k buffers ,3731608,3465092,266516,138836,, 800%cpu 303%user 0%nice 56%sys 431%idle 0%iow 9%irq 0%sirq 0%host ,800,303,,56,,
17,80, Mem: 3731608k total 3465600k used 266008k free 138836k buffers ,3731608,3465600,266008,138836,, 800%cpu 266%user 3%nice 59%sys 463%idle 0%iow 6%irq 3%sirq 0%host ,800,266,,59,,
18,85, Mem: 3731608k total 3472720k used 258888k free 138836k buffers ,3731608,3472720,258888,138836,, 800%cpu 341%user 0%nice 59%sys 391%idle 0%iow 6%irq 3%sirq 0%host ,800,341,,59,,
19,90, Mem: 3731608k total 3473876k used 257732k free 138836k buffers ,3731608,3473876,257732,138836,, 800%cpu 319%user 0%nice 56%sys 416%idle 0%iow 6%irq 3%sirq 0%host ,800,319,,56,,
20,95, Mem: 3731608k total 3475252k used 256356k free 138836k buffers ,3731608,3475252,256356,138836,, 800%cpu 303%user 0%nice 56%sys 434%idle 0%iow 3%irq 3%sirq 0%host ,800,303,,56,,
21,100, Mem: 3731608k total 3459132k used 272476k free 138836k buffers ,3731608,3459132,272476,138836,, 800%cpu 259%user 0%nice 56%sys 475%idle 0%iow 6%irq 3%sirq 0%host ,800,259,,56,,
22,105, Mem: 3731608k total 3460224k used 271384k free 138836k buffers ,3731608,3460224,271384,138836,, 800%cpu 294%user 3%nice 53%sys 447%idle 0%iow 3%irq 0%sirq 0%host ,800,294,,53,,
23,110, Mem: 3731608k total 3467116k used 264492k free 138836k buffers ,3731608,3467116,264492,138836,, 800%cpu 291%user 0%nice 56%sys 447%idle 0%iow 6%irq 0%sirq 0%host ,800,291,,56,,
24,115, Mem: 3731608k total 3589420k used 142188k free 138840k buffers ,3731608,3589420,142188,138840,, 800%cpu 249%user 0%nice 43%sys 500%idle 0%iow 9%irq 0%sirq 0%host ,800,249,,43,,
25,120, Mem: 3731608k total 3475456k used 256152k free 138840k buffers ,3731608,3475456,256152,138840,, 800%cpu 374%user 0%nice 68%sys 352%idle 0%iow 3%irq 3%sirq 0%host ,800,374,,68,,
26,125, Mem: 3731608k total 3459796k used 271812k free 138840k buffers ,3731608,3459796,271812,138840,, 800%cpu 253%user 0%nice 63%sys 475%idle 0%iow 6%irq 3%sirq 0%host ,800,253,,63,,
27,130, Mem: 3731608k total 3460112k used 271496k free 138840k buffers ,3731608,3460112,271496,138840,, 800%cpu 325%user 0%nice 47%sys 419%idle 0%iow 6%irq 3%sirq 0%host ,800,325,,47,,
28,136, Mem: 3731608k total 3468396k used 263212k free 138840k buffers ,3731608,3468396,263212,138840,, 800%cpu 347%user 0%nice 53%sys 388%idle 0%iow 9%irq 3%sirq 0%host ,800,347,,53,,
29,141, Mem: 3731608k total 3476024k used 255584k free 138844k buffers ,3731608,3476024,255584,138844,, 800%cpu 348%user 0%nice 71%sys 371%idle 0%iow 6%irq 3%sirq 0%host ,800,348,,71,,
