Num,Time (sec),Raw Mem,Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),Raw CPU,CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0, Mem: 3731608k total 3434436k used 297172k free 138112k buffers ,3731608,3434436,297172,138112,, 800%cpu 313%user 0%nice 63%sys 413%idle 3%iow 6%irq 3%sirq 0%host ,800,313,,63,,
2,5, Mem: 3731608k total 3432060k used 299548k free 138112k buffers ,3731608,3432060,299548,138112,, 800%cpu 275%user 0%nice 53%sys 466%idle 0%iow 6%irq 0%sirq 0%host ,800,275,,53,,
3,10, Mem: 3731608k total 3425600k used 306008k free 138112k buffers ,3731608,3425600,306008,138112,, 800%cpu 309%user 0%nice 59%sys 416%idle 0%iow 9%irq 6%sirq 0%host ,800,309,,59,,
4,15, Mem: 3731608k total 3431980k used 299628k free 138112k buffers ,3731608,3431980,299628,138112,, 800%cpu 348%user 0%nice 65%sys 381%idle 0%iow 3%irq 3%sirq 0%host ,800,348,,65,,
5,20, Mem: 3731608k total 3428988k used 302620k free 138112k buffers ,3731608,3428988,302620,138112,, 800%cpu 247%user 0%nice 56%sys 488%idle 0%iow 9%irq 0%sirq 0%host ,800,247,,56,,
6,25, Mem: 3731608k total 3422116k used 309492k free 138112k buffers ,3731608,3422116,309492,138112,, 800%cpu 253%user 6%nice 66%sys 466%idle 0%iow 6%irq 3%sirq 0%host ,800,253,,66,,
7,30, Mem: 3731608k total 3434992k used 296616k free 138112k buffers ,3731608,3434992,296616,138112,, 800%cpu 300%user 0%nice 58%sys 433%idle 0%iow 6%irq 3%sirq 0%host ,800,300,,58,,
8,35, Mem: 3731608k total 3428564k used 303044k free 138112k buffers ,3731608,3428564,303044,138112,, 800%cpu 276%user 3%nice 36%sys 479%idle 0%iow 6%irq 0%sirq 0%host ,800,276,,36,,
9,40, Mem: 3731608k total 3420808k used 310800k free 138112k buffers ,3731608,3420808,310800,138112,, 800%cpu 256%user 9%nice 56%sys 472%idle 0%iow 6%irq 0%sirq 0%host ,800,256,,56,,
10,45, Mem: 3731608k total 3432404k used 299204k free 138116k buffers ,3731608,3432404,299204,138116,, 800%cpu 371%user 0%nice 77%sys 342%idle 0%iow 6%irq 3%sirq 0%host ,800,371,,77,,
