Num,Time (sec),Raw Mem,Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),Raw CPU,CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0, Mem: 3731608k total 3449060k used 282548k free 138468k buffers ,3731608,3449060,282548,138468,, 800%cpu 316%user 0%nice 66%sys 413%idle 0%iow 6%irq 0%sirq 0%host ,800,316,,66,,
2,5, Mem: 3731608k total 3443696k used 287912k free 138468k buffers ,3731608,3443696,287912,138468,, 800%cpu 319%user 0%nice 58%sys 416%idle 0%iow 6%irq 0%sirq 0%host ,800,319,,58,,
3,10, Mem: 3731608k total 3427044k used 304564k free 138468k buffers ,3731608,3427044,304564,138468,, 800%cpu 313%user 19%nice 47%sys 413%idle 0%iow 6%irq 3%sirq 0%host ,800,313,,47,,
4,15, Mem: 3731608k total 3428712k used 302896k free 138472k buffers ,3731608,3428712,302896,138472,, 800%cpu 319%user 3%nice 55%sys 416%idle 0%iow 3%irq 3%sirq 0%host ,800,319,,55,,
5,20, Mem: 3731608k total 3433716k used 297892k free 138472k buffers ,3731608,3433716,297892,138472,, 800%cpu 306%user 0%nice 66%sys 422%idle 0%iow 3%irq 3%sirq 0%host ,800,306,,66,,
6,25, Mem: 3731608k total 3434428k used 297180k free 138472k buffers ,3731608,3434428,297180,138472,, 800%cpu 275%user 0%nice 66%sys 447%idle 0%iow 6%irq 6%sirq 0%host ,800,275,,66,,
7,30, Mem: 3731608k total 3436820k used 294788k free 138472k buffers ,3731608,3436820,294788,138472,, 800%cpu 272%user 0%nice 59%sys 463%idle 0%iow 3%irq 3%sirq 0%host ,800,272,,59,,
8,35, Mem: 3731608k total 3443840k used 287768k free 138472k buffers ,3731608,3443840,287768,138472,, 800%cpu 297%user 0%nice 69%sys 425%idle 0%iow 9%irq 0%sirq 0%host ,800,297,,69,,
9,40, Mem: 3731608k total 3444464k used 287144k free 138472k buffers ,3731608,3444464,287144,138472,, 800%cpu 244%user 0%nice 79%sys 471%idle 0%iow 3%irq 3%sirq 0%host ,800,244,,79,,
10,45, Mem: 3731608k total 3425576k used 306032k free 138472k buffers ,3731608,3425576,306032,138472,, 800%cpu 325%user 19%nice 50%sys 394%idle 0%iow 9%irq 3%sirq 0%host ,800,325,,50,,
11,50, Mem: 3731608k total 3427888k used 303720k free 138476k buffers ,3731608,3427888,303720,138476,, 800%cpu 266%user 16%nice 66%sys 444%idle 0%iow 9%irq 0%sirq 0%host ,800,266,,66,,
12,55, Mem: 3731608k total 3556104k used 175504k free 138480k buffers ,3731608,3556104,175504,138480,, 800%cpu 326%user 0%nice 55%sys 413%idle 0%iow 6%irq 0%sirq 0%host ,800,326,,55,,
13,60, Mem: 3731608k total 3449324k used 282284k free 138480k buffers ,3731608,3449324,282284,138480,, 800%cpu 297%user 0%nice 63%sys 431%idle 0%iow 6%irq 3%sirq 0%host ,800,297,,63,,
14,65, Mem: 3731608k total 3449332k used 282276k free 138480k buffers ,3731608,3449332,282276,138480,, 800%cpu 272%user 0%nice 50%sys 469%idle 0%iow 9%irq 0%sirq 0%host ,800,272,,50,,
15,70, Mem: 3731608k total 3432324k used 299284k free 138480k buffers ,3731608,3432324,299284,138480,, 800%cpu 288%user 9%nice 63%sys 438%idle 0%iow 3%irq 0%sirq 0%host ,800,288,,63,,
16,75, Mem: 3731608k total 3432996k used 298612k free 138480k buffers ,3731608,3432996,298612,138480,, 800%cpu 297%user 0%nice 53%sys 444%idle 0%iow 3%irq 3%sirq 0%host ,800,297,,53,,
17,80, Mem: 3731608k total 3434840k used 296768k free 138480k buffers ,3731608,3434840,296768,138480,, 800%cpu 312%user 3%nice 64%sys 415%idle 0%iow 3%irq 3%sirq 0%host ,800,312,,64,,
18,85, Mem: 3731608k total 3441392k used 290216k free 138480k buffers ,3731608,3441392,290216,138480,, 800%cpu 270%user 0%nice 55%sys 467%idle 0%iow 6%irq 3%sirq 0%host ,800,270,,55,,
19,90, Mem: 3731608k total 3442172k used 289436k free 138480k buffers ,3731608,3442172,289436,138480,, 800%cpu 269%user 3%nice 63%sys 459%idle 0%iow 3%irq 3%sirq 0%host ,800,269,,63,,
20,95, Mem: 3731608k total 3443532k used 288076k free 138480k buffers ,3731608,3443532,288076,138480,, 800%cpu 273%user 0%nice 64%sys 458%idle 0%iow 6%irq 0%sirq 0%host ,800,273,,64,,
