Num,Time (sec),Raw Mem,Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),Raw CPU,CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0, Mem: 3731608k total 3245720k used 485888k free 134928k buffers ,3731608,3245720,485888,134928,, 800%cpu 256%user 128%nice 106%sys 291%idle 3%iow 9%irq 6%sirq 0%host ,800,256,,106,,
2,5, Mem: 3731608k total 3548064k used 183544k free 134960k buffers ,3731608,3548064,183544,134960,, 800%cpu 53%user 0%nice 53%sys 684%idle 0%iow 6%irq 3%sirq 0%host ,800,53,,53,,
3,10, Mem: 3731608k total 3454604k used 277004k free 134996k buffers ,3731608,3454604,277004,134996,, 800%cpu 56%user 6%nice 66%sys 666%idle 0%iow 6%irq 0%sirq 0%host ,800,56,,66,,
4,15, Mem: 3731608k total 3453024k used 278584k free 135004k buffers ,3731608,3453024,278584,135004,, 800%cpu 59%user 0%nice 59%sys 669%idle 3%iow 6%irq 3%sirq 0%host ,800,59,,59,,
5,20, Mem: 3731608k total 3435956k used 295652k free 135004k buffers ,3731608,3435956,295652,135004,, 800%cpu 63%user 0%nice 63%sys 669%idle 0%iow 3%irq 3%sirq 0%host ,800,63,,63,,
6,25, Mem: 3731608k total 3436052k used 295556k free 135008k buffers ,3731608,3436052,295556,135008,, 800%cpu 48%user 0%nice 61%sys 679%idle 0%iow 6%irq 6%sirq 0%host ,800,48,,61,,
7,30, Mem: 3731608k total 3435308k used 296300k free 135008k buffers ,3731608,3435308,296300,135008,, 800%cpu 53%user 0%nice 56%sys 684%idle 0%iow 6%irq 0%sirq 0%host ,800,53,,56,,
8,35, Mem: 3731608k total 3433644k used 297964k free 135008k buffers ,3731608,3433644,297964,135008,, 800%cpu 53%user 0%nice 66%sys 672%idle 0%iow 3%irq 6%sirq 0%host ,800,53,,66,,
9,40, Mem: 3731608k total 3433472k used 298136k free 135008k buffers ,3731608,3433472,298136,135008,, 800%cpu 56%user 0%nice 59%sys 672%idle 0%iow 9%irq 3%sirq 0%host ,800,56,,59,,
10,45, Mem: 3731608k total 3435164k used 296444k free 135008k buffers ,3731608,3435164,296444,135008,, 800%cpu 66%user 3%nice 66%sys 653%idle 0%iow 9%irq 3%sirq 0%host ,800,66,,66,,
11,50, Mem: 3731608k total 3435724k used 295884k free 135012k buffers ,3731608,3435724,295884,135012,, 800%cpu 66%user 0%nice 56%sys 663%idle 0%iow 9%irq 6%sirq 0%host ,800,66,,56,,
